Item Value,73.36581095028905,64.10432510966072,60.156982501922975,39.13372928933113,88.03906926937553,28.220442637513,15.513564107005305,55.12723596264809,11.344577938846196,41.66882335361511, , 
Item Weight,127.86284367902807,279.7141325076406,173.2770157435584,492.5723546979064,471.21209794623604,73.1596039281506,21.38668001710583,482.59856173165656,316.32171809812405,390.39302272471696, , 
Gen num, , , , , , , , , , ,Best Gene Fitness,Average Fitness
0,1,1,0,1,1,1,1,1,1,1,172654.85814080198,62150.0
1,1,1,0,1,1,1,1,1,1,1,172654.85814080198,117934.4
2,1,1,0,1,1,1,1,1,1,1,172654.85814080198,104927.6
3,1,1,0,1,1,1,1,1,1,1,172654.85814080198,119789.6
4,1,1,0,1,1,1,1,1,1,1,172654.85814080198,140285.2
5,1,1,0,1,1,1,1,1,1,1,172654.85814080198,156570.6
6,1,1,0,1,1,1,1,1,1,1,172654.85814080198,171348.4
7,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172001.2
8,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172001.2
9,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
10,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
11,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
12,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
13,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
14,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
15,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
16,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
17,1,1,0,1,1,1,1,1,1,1,172654.85814080198,166456.0
18,1,1,0,1,1,1,1,1,1,1,172654.85814080198,143541.0
19,1,1,0,1,1,1,1,1,1,1,172654.85814080198,162821.4
20,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
21,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
22,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
23,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
24,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
25,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
26,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
27,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
28,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
29,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170794.2
30,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
31,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
32,1,1,0,1,1,1,1,1,1,1,172654.85814080198,166075.6
33,1,1,0,1,1,1,1,1,1,1,172654.85814080198,166456.0
34,1,1,0,1,1,1,1,1,1,1,172654.85814080198,166456.0
35,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
36,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
37,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
38,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
39,1,1,0,1,1,1,1,1,1,1,172654.85814080198,170123.8
40,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
41,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
42,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
43,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
44,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
45,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
46,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
47,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
48,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
49,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
50,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
51,1,1,0,1,1,1,1,1,1,1,172654.85814080198,172654.0
52,1,1,1,1,1,1,1,1,1,1,226266.2880969017,177178.4
53,1,1,1,1,1,1,1,1,1,1,226266.2880969017,194098.8
54,1,1,1,1,1,1,1,1,1,1,226266.2880969017,194098.8
55,1,1,1,1,1,1,1,1,1,1,226266.2880969017,204821.2
56,1,1,1,1,1,1,1,1,1,1,226266.2880969017,202758.8
57,1,1,1,1,1,1,1,1,1,1,226266.2880969017,196266.6
58,1,1,1,1,1,1,1,1,1,1,226266.2880969017,204821.2
59,1,1,1,1,1,1,1,1,1,1,226266.2880969017,204821.2
60,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
61,1,1,1,1,1,1,1,1,1,1,226266.2880969017,214890.8
62,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
63,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
64,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
65,1,1,1,1,1,1,1,1,1,1,226266.2880969017,211065.0
66,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
67,1,1,1,1,1,1,1,1,1,1,226266.2880969017,213383.2
68,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
69,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
70,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
71,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
72,1,1,1,1,1,1,1,1,1,1,226266.2880969017,224133.2
73,1,1,1,1,1,1,1,1,1,1,226266.2880969017,222000.4
74,1,1,1,1,1,1,1,1,1,1,226266.2880969017,224133.2
75,1,1,1,1,1,1,1,1,1,1,226266.2880969017,224133.2
76,1,1,1,1,1,1,1,1,1,1,226266.2880969017,224133.2
77,1,1,1,1,1,1,1,1,1,1,226266.2880969017,224133.2
78,1,1,1,1,1,1,1,1,1,1,226266.2880969017,215543.6
79,1,1,1,1,1,1,1,1,1,1,226266.2880969017,204821.2
80,1,1,1,1,1,1,1,1,1,1,226266.2880969017,202660.8
81,1,1,1,1,1,1,1,1,1,1,226266.2880969017,189778.0
82,1,1,1,1,1,1,1,1,1,1,226266.2880969017,189778.0
83,1,1,1,1,1,1,1,1,1,1,226266.2880969017,189778.0
84,1,1,1,1,1,1,1,1,1,1,226266.2880969017,179055.6
85,1,1,1,1,1,1,1,1,1,1,226266.2880969017,202660.8
86,1,1,1,1,1,1,1,1,1,1,226266.2880969017,202660.8
87,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
88,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
89,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
90,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
91,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
92,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
93,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
94,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
95,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
96,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
97,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
98,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
99,1,1,1,1,1,1,1,1,1,1,226266.2880969017,226266.0
